Timestamp,cpu_usage_x,mem_usage_x,net_in_rate_x,net_out_rate_x,disk_in_rate_x,disk_out_rate_x,cpu_usage_y,mem_usage_y,net_in_rate_y,net_out_rate_y,disk_in_rate_y,disk_out_rate_y,avg_lat
1706414751,3.57,9.77,151.8,330.78,0.0,0.0,0.03,199.99,952.15,999.79,200.0,200.0,1.037138414122438
1706414752,3.58,9.77,151.76,330.73,0.0,0.0,0.03,199.99,952.17,999.79,200.0,200.0,0.8662908224268001
1706414753,3.57,9.77,151.62,330.88,0.0,0.0,0.03,199.99,952.12,999.79,200.0,200.0,0.9573994235419346
1706414754,3.57,9.77,151.47,331.02,0.0,0.0,0.03,199.99,952.07,999.79,200.0,200.0,1.4426264788497807
1706414755,3.57,9.77,151.32,331.17,0.0,0.0,0.03,199.99,952.03,999.79,200.0,200.0,0.9767401748383252
1706414756,3.57,9.77,151.18,331.32,0.0,0.0,0.03,199.99,951.98,999.79,200.0,200.0,0.9573994235419346
1706414757,3.56,9.77,151.03,331.46,0.0,0.0,0.03,199.99,951.93,999.79,200.0,200.0,1.0166016975582859
1706414758,3.57,9.77,151.04,331.45,0.0,0.0,0.03,199.99,951.99,999.79,200.0,200.0,0.9964716352280271
1706414759,3.57,9.77,151.04,331.43,0.0,0.0,0.03,199.99,952.05,999.79,200.0,200.0,1.0166016975582859
1706414760,3.58,9.77,151.05,331.42,0.0,0.0,0.03,199.99,952.11,999.79,200.0,200.0,1.2667637196030104
1706414761,3.58,9.77,151.05,331.4,0.0,0.0,0.03,199.99,952.17,999.79,200.0,200.0,0.9964716352280271
1706414762,3.58,9.77,151.05,331.38,0.0,0.0,0.03,199.99,952.23,999.8,200.0,200.0,0.9384416447804566
1706414763,3.59,9.77,151.28,331.2,0.0,0.0,0.03,199.99,952.17,999.8,200.0,200.0,1.0475618284737775
1706414764,3.59,9.77,151.51,331.01,0.0,0.0,0.03,199.99,952.11,999.8,200.0,200.0,1.1348101813755764
1706414765,3.59,9.77,151.74,330.83,0.0,0.0,0.03,199.99,952.05,999.8,200.0,200.0,0.9670214477148172
1706414766,3.59,9.77,151.96,330.64,0.0,0.0,0.03,199.99,951.99,999.8,200.0,200.0,1.2049829239763552
1706414767,3.59,9.77,152.19,330.45,0.0,0.0,0.03,199.99,951.93,999.8,200.0,200.0,0.8662908224268001
1706414768,3.59,9.77,152.06,330.53,0.0,0.0,0.03,199.99,951.96,999.8,200.0,200.0,0.8158419723310907
1706414769,3.59,9.77,151.92,330.61,0.0,0.0,0.03,199.99,951.99,999.79,200.0,200.0,0.8158419723310907
1706414770,3.59,9.77,151.79,330.69,0.0,0.0,0.03,199.99,952.03,999.79,200.0,200.0,0.7838523510329137
1706414771,3.59,9.77,151.66,330.76,0.0,0.0,0.03,199.99,952.06,999.79,200.0,200.0,0.8491371148405675
1706414772,3.58,9.77,151.53,330.84,0.0,0.0,0.03,199.99,952.09,999.79,200.0,200.0,0.840688059378152
1706414773,3.58,9.77,151.54,330.88,0.0,0.0,0.03,199.99,952.09,999.79,200.0,200.0,1.8339376854689435
1706414774,3.58,9.77,151.55,330.92,0.0,0.0,0.03,199.99,952.1,999.79,200.0,200.0,0.8240413204672954
1706414775,3.58,9.77,151.56,330.95,0.0,0.0,0.03,199.99,952.1,999.79,200.0,200.0,0.8077242090719897
1706414776,3.58,9.77,151.58,330.99,0.0,0.0,0.03,199.99,952.1,999.8,200.0,200.0,0.8576710847220836
1706414777,3.57,9.77,151.59,331.02,0.0,0.0,0.03,199.99,952.1,999.8,200.0,200.0,0.7531170607271432
1706414778,3.57,9.77,151.5,331.12,0.0,0.0,0.03,199.99,952.1,999.8,200.0,200.0,1.3860602855203714
1706414779,3.57,9.77,151.41,331.21,0.0,0.0,0.03,199.99,952.11,999.8,200.0,200.0,0.7917301981301125
1706414780,3.57,9.77,151.32,331.3,0.0,0.0,0.03,199.99,952.11,999.79,200.0,200.0,1.006486341656703
1706414781,3.57,9.77,151.22,331.4,0.0,0.0,0.03,199.99,952.11,999.79,200.0,200.0,0.8926733056920172
1706414782,3.57,9.77,151.13,331.49,0.0,0.0,0.03,199.99,952.11,999.79,200.0,200.0,0.8240413204672954
1706414783,3.56,9.77,151.25,331.38,0.0,0.0,0.03,199.99,952.11,999.79,200.0,200.0,1.229325193750036
1706414784,3.56,9.77,151.36,331.26,0.0,0.0,0.03,199.99,952.11,999.8,200.0,200.0,1.0268187144767955
1706414785,3.56,9.77,151.47,331.15,0.0,0.0,0.03,199.99,952.12,999.8,200.0,200.0,0.9670214477148172
1706414786,3.56,9.77,151.58,331.04,0.0,0.0,0.03,199.99,952.12,999.8,200.0,200.0,1.0580899998809357
1706414787,3.56,9.77,151.69,330.92,0.0,0.0,0.03,199.99,952.12,999.8,200.0,200.0,0.840688059378152
1706414788,3.56,9.77,151.68,330.86,0.0,0.0,0.03,199.99,952.1,999.8,200.0,200.0,0.8926733056920172
1706414789,3.56,9.77,151.66,330.8,0.0,0.0,0.03,199.99,952.08,999.8,200.0,200.0,0.9107065026731097
1706414790,3.56,9.77,151.64,330.74,0.0,0.0,0.03,199.99,952.06,999.8,200.0,200.0,1.4140605606457508
1706414791,3.56,9.77,151.62,330.68,0.0,0.0,0.03,199.99,952.04,999.8,200.0,200.0,0.9198592551896129
1706414792,3.56,9.77,151.61,330.62,0.0,0.0,0.03,199.99,952.03,999.79,200.0,200.0,0.9016448215657986
1706414793,3.56,9.77,151.7,330.63,0.0,0.0,0.03,199.99,952.04,999.79,200.0,200.0,1.0794648357474406
1706414794,3.56,9.77,151.8,330.65,0.0,0.0,0.03,199.99,952.05,999.79,200.0,200.0,0.9573994235419346
1706414795,3.56,9.77,151.9,330.67,0.0,0.0,0.03,199.99,952.07,999.79,200.0,200.0,0.9670214477148172
1706414796,3.56,9.77,152.0,330.68,0.0,0.0,0.03,199.99,952.08,999.79,200.0,200.0,0.9384416447804566
1706414797,3.56,9.77,152.09,330.7,0.0,0.0,0.03,199.99,952.1,999.79,200.0,200.0,1.5784847941496285
1706414798,3.56,9.77,151.96,330.76,0.0,0.0,0.03,199.99,952.1,999.79,200.0,200.0,0.8749971899356709
1706414799,3.56,9.77,151.82,330.82,0.0,0.0,0.03,199.99,952.1,999.79,200.0,200.0,0.9573994235419346
1706414800,3.55,9.77,151.68,330.89,0.0,0.0,0.03,199.99,952.11,999.79,200.0,200.0,1.0475618284737775
1706414801,3.55,9.77,151.55,330.95,0.0,0.0,0.03,199.99,952.11,999.79,200.0,200.0,1.006486341656703
1706414802,3.55,9.77,151.41,331.01,0.0,0.0,0.03,199.99,952.12,999.79,200.0,200.0,1.331712084356427
1706414803,3.55,9.77,151.42,331.03,0.0,0.0,0.03,199.99,952.1,999.79,200.0,200.0,1.157734867715369
1706414804,3.55,9.77,151.42,331.05,0.0,0.0,0.03,199.99,952.08,999.79,200.0,200.0,0.9198592551896129
1706414805,3.56,9.77,151.43,331.06,0.0,0.0,0.03,199.99,952.06,999.79,200.0,200.0,0.9107065026731097
1706414806,3.56,9.77,151.44,331.08,0.0,0.0,0.03,199.99,952.04,999.79,200.0,200.0,1.157734867715369
1706414807,3.56,9.77,151.44,331.1,0.0,0.0,0.03,199.99,952.03,999.79,200.0,200.0,1.157734867715369
1706414808,3.62,9.77,151.45,331.13,0.0,0.0,0.03,199.99,952.06,999.79,200.0,200.0,0.7456234207665703
1706414809,3.69,9.77,151.45,331.16,0.0,0.0,0.03,199.99,952.09,999.79,200.0,200.0,0.7606860130213886
1706414810,3.75,9.77,151.46,331.19,0.0,0.0,0.03,199.99,952.13,999.79,200.0,200.0,0.8240413204672954
1706414811,3.81,9.77,151.47,331.22,0.0,0.0,0.03,199.99,952.16,999.8,200.0,200.0,0.9670214477148172
1706414812,3.87,9.77,151.47,331.26,0.0,0.0,0.03,199.99,952.2,999.8,200.0,200.0,0.8323230734222502
1706414813,3.82,9.77,151.52,331.17,0.0,0.0,0.03,199.99,952.14,999.8,200.0,200.0,1.1693702965750754
1706414814,3.77,9.77,151.57,331.08,0.0,0.0,0.03,199.99,952.09,999.8,200.0,200.0,0.7996872189069016
1706414815,3.71,9.77,151.61,331.0,0.0,0.0,0.03,199.99,952.04,999.8,200.0,200.0,0.7531170607271432
1706414816,3.66,9.77,151.66,330.91,0.0,0.0,0.03,199.99,951.98,999.8,200.0,200.0,0.7996872189069016
1706414817,3.61,9.77,151.71,330.82,0.0,0.0,0.03,199.99,951.93,999.8,200.0,200.0,0.7456234207665703
1706414818,3.6,9.77,151.72,330.78,0.0,0.0,0.03,199.99,951.99,999.8,200.0,200.0,0.7917301981301125
1706414819,3.59,9.77,151.73,330.75,0.0,0.0,0.03,199.99,952.05,999.8,200.0,200.0,0.9478731401092417
1706414820,3.58,9.77,151.75,330.71,0.0,0.0,0.03,199.99,952.12,999.8,200.0,200.0,0.9198592551896129
1706414821,3.57,9.77,151.76,330.67,0.0,0.0,0.03,199.99,952.18,999.8,200.0,200.0,0.7456234207665703
1706414822,3.57,9.77,151.77,330.63,0.0,0.0,0.03,199.99,952.24,999.8,200.0,200.0,0.7382043437694289
1706414823,3.57,9.77,151.74,330.75,0.0,0.0,0.03,199.99,952.18,999.8,200.0,200.0,0.7683310345508432
1706414824,3.57,9.77,151.71,330.88,0.0,0.0,0.03,199.99,952.11,999.8,200.0,200.0,0.8926733056920172
1706414825,3.58,9.77,151.68,331.01,0.0,0.0,0.03,199.99,952.05,999.8,200.0,200.0,0.9384416447804566
1706414826,3.58,9.77,151.65,331.13,0.0,0.0,0.03,199.99,951.99,999.8,200.0,200.0,1.2667637196030104
1706414827,3.58,9.77,151.62,331.26,0.0,0.0,0.03,199.99,951.93,999.8,200.0,200.0,0.8077242090719897
1706414828,3.58,9.77,151.5,331.29,0.0,0.0,0.03,199.99,951.98,999.8,200.0,200.0,1.0166016975582859
1706414829,3.57,9.77,151.38,331.32,0.0,0.0,0.03,199.99,952.03,999.8,200.0,200.0,0.9767401748383252
1706414830,3.56,9.77,151.26,331.35,0.0,0.0,0.03,199.99,952.08,999.8,200.0,200.0,0.8926733056920172
1706414831,3.56,9.77,151.14,331.38,0.0,0.0,0.03,199.99,952.13,999.8,200.0,200.0,0.9573994235419346
1706414832,3.55,9.77,151.02,331.41,0.0,0.0,0.03,199.99,952.18,999.8,200.0,200.0,1.516591520081492
1706414833,3.59,9.77,151.11,331.35,0.0,0.0,0.03,199.99,952.17,999.8,200.0,200.0,1.0475618284737775
1706414834,3.63,9.77,151.2,331.29,0.0,0.0,0.03,199.99,952.16,999.8,200.0,200.0,0.8158419723310907
1706414835,3.67,9.77,151.29,331.23,0.0,0.0,0.03,199.99,952.15,999.8,200.0,200.0,0.9107065026731097
1706414836,3.71,9.77,151.37,331.17,0.0,0.0,0.03,199.99,952.14,999.8,200.0,200.0,0.8926733056920172
1706414837,3.76,9.77,151.46,331.11,0.0,0.0,0.03,199.99,952.13,999.8,200.0,200.0,0.8837910578927018
1706414838,3.77,9.77,151.41,331.21,0.0,0.0,0.03,199.99,952.1,999.8,200.0,200.0,0.7760528898240308
1706414839,3.78,9.77,151.36,331.31,0.0,0.0,0.03,199.99,952.08,999.8,200.0,200.0,1.217093203695887
1706414840,3.79,9.77,151.3,331.4,0.0,0.0,0.03,199.99,952.05,999.8,200.0,200.0,0.9384416447804566
1706414841,3.8,9.77,151.25,331.5,0.0,0.0,0.03,199.99,952.02,999.8,200.0,200.0,0.9198592551896129
1706414842,3.81,9.77,151.19,331.6,0.0,0.0,0.03,199.99,951.99,999.79,200.0,200.0,0.8662908224268001
1706414843,3.75,9.77,151.4,331.4,0.0,0.0,0.03,199.99,952.03,999.8,200.0,200.0,0.8749971899356709
1706414844,3.69,9.77,151.6,331.21,0.0,0.0,0.03,199.99,952.06,999.8,200.0,200.0,0.9478731401092417
1706414845,3.63,9.77,151.8,331.01,0.0,0.0,0.03,199.99,952.1,999.8,200.0,200.0,0.9291039943981869
1706414846,3.57,9.77,152.01,330.81,0.0,0.0,0.03,199.99,952.14,999.8,200.0,200.0,1.2794949066411827
1706414847,3.52,9.77,152.21,330.61,0.0,0.0,0.03,199.99,952.17,999.8,200.0,200.0,0.8323230734222502
1706414848,3.52,9.77,152.04,330.74,0.0,0.0,0.03,199.99,952.14,999.8,200.0,200.0,1.0268187144767955
1706414849,3.52,9.77,151.86,330.88,0.0,0.0,0.03,199.99,952.1,999.8,200.0,200.0,1.2667637196030104
1706414850,3.52,9.77,151.69,331.01,0.0,0.0,0.03,199.99,952.06,999.8,200.0,200.0,0.9865565767932698
1706414851,3.52,9.77,151.51,331.15,0.0,0.0,0.03,199.99,952.03,999.8,200.0,200.0,1.037138414122438
1706414852,3.52,9.77,151.34,331.28,0.0,0.0,0.03,199.99,951.99,999.8,200.0,200.0,1.6429039806497876
1706414853,3.51,9.77,151.47,331.13,0.0,0.0,0.03,199.99,952.02,999.8,200.0,200.0,1.1811226634389183
1706414854,3.51,9.77,151.6,330.97,0.0,0.0,0.03,199.99,952.05,999.8,200.0,200.0,0.9107065026731097
1706414855,3.51,9.77,151.74,330.82,0.0,0.0,0.03,199.99,952.08,999.8,200.0,200.0,0.9107065026731097
1706414856,3.51,9.77,151.87,330.67,0.0,0.0,0.03,199.99,952.11,999.8,200.0,200.0,1.037138414122438
1706414857,3.5,9.77,152.0,330.52,0.0,0.0,0.03,199.99,952.14,999.79,200.0,200.0,0.9767401748383252
1706414858,3.51,9.77,151.94,330.56,0.0,0.0,0.03,199.99,952.13,999.8,200.0,200.0,0.7996872189069016
1706414859,3.52,9.77,151.88,330.61,0.0,0.0,0.03,199.99,952.12,999.8,200.0,200.0,1.0903136377081863
1706414860,3.52,9.77,151.82,330.66,0.0,0.0,0.03,199.99,952.11,999.8,200.0,200.0,0.7996872189069016
1706414861,3.53,9.77,151.75,330.7,0.0,0.0,0.03,199.99,952.1,999.8,200.0,200.0,0.7917301981301125
1706414862,3.53,9.77,151.69,330.75,0.0,0.0,0.03,199.99,952.09,999.8,200.0,200.0,0.9670214477148172
1706414863,3.53,9.77,151.73,330.71,0.0,0.0,0.03,199.99,952.09,999.8,200.0,200.0,0.7760528898240308
1706414864,3.54,9.77,151.77,330.67,0.0,0.0,0.03,199.99,952.08,999.8,200.0,200.0,0.7683310345508432
1706414865,3.54,9.77,151.8,330.64,0.0,0.0,0.03,199.99,952.08,999.8,200.0,200.0,0.7760528898240308
1706414866,3.54,9.77,151.84,330.6,0.0,0.0,0.03,199.99,952.07,999.8,200.0,200.0,0.7917301981301125
1706414867,3.54,9.77,151.87,330.56,0.0,0.0,0.03,199.99,952.07,999.8,200.0,200.0,0.7308590878218367
1706414868,3.54,9.77,151.84,330.58,0.0,0.0,0.03,199.99,952.08,999.8,200.0,200.0,1.2416801173480012
1706414869,3.54,9.77,151.8,330.59,0.0,0.0,0.03,199.99,952.09,999.8,200.0,200.0,0.7606860130213886
1706414870,3.54,9.77,151.77,330.61,0.0,0.0,0.03,199.99,952.1,999.8,200.0,200.0,0.9016448215657986
1706414871,3.53,9.77,151.73,330.63,0.0,0.0,0.03,199.99,952.11,999.8,200.0,200.0,0.9198592551896129
1706414872,3.53,9.77,151.7,330.64,0.0,0.0,0.03,199.99,952.12,999.8,200.0,200.0,0.9767401748383252
1706414873,3.53,9.77,151.7,330.66,0.0,0.0,0.03,199.99,952.1,999.8,200.0,200.0,0.9016448215657986
1706414874,3.53,9.77,151.7,330.68,0.0,0.0,0.03,199.99,952.08,999.8,200.0,200.0,1.399990422978581
1706414875,3.53,9.77,151.7,330.69,0.0,0.0,0.03,199.99,952.07,999.8,200.0,200.0,0.9478731401092417
1706414876,3.53,9.77,151.71,330.71,0.0,0.0,0.03,199.99,952.05,999.8,200.0,200.0,0.9670214477148172
1706414877,3.53,9.77,151.71,330.73,0.0,0.0,0.03,199.99,952.03,999.79,200.0,200.0,0.9291039943981869
1706414878,3.54,9.77,151.53,330.91,0.0,0.0,0.03,199.99,952.05,999.79,200.0,200.0,0.9107065026731097
1706414879,3.54,9.77,151.34,331.08,0.0,0.0,0.03,199.99,952.08,999.79,200.0,200.0,1.1012714719413006
1706414880,3.55,9.77,151.16,331.26,0.0,0.0,0.03,199.99,952.1,999.79,200.0,200.0,0.8323230734222502
1706414881,3.55,9.77,150.98,331.44,0.0,0.0,0.03,199.99,952.12,999.8,200.0,200.0,1.1348101813755764
1706414882,3.56,9.77,150.8,331.62,0.0,0.0,0.03,199.99,952.14,999.8,200.0,200.0,0.9865565767932698
1706414883,3.55,9.77,151.12,331.36,0.0,0.0,0.03,199.99,952.13,999.8,200.0,200.0,0.9291039943981869
1706414884,3.55,9.77,151.45,331.11,0.0,0.0,0.03,199.99,952.13,999.8,200.0,200.0,1.4717694668806265
1706414885,3.54,9.77,151.77,330.85,0.0,0.0,0.03,199.99,952.12,999.8,200.0,200.0,1.1811226634389183
1706414886,3.54,9.77,152.09,330.6,0.0,0.0,0.03,199.99,952.11,999.8,200.0,200.0,0.9964716352280271
1706414887,3.54,9.77,152.42,330.34,0.0,0.0,0.03,199.99,952.1,999.8,200.0,200.0,1.0794648357474406
1706414888,3.54,9.77,152.24,330.49,0.0,0.0,0.03,199.99,950.38,999.79,200.0,200.0,1.0903136377081863
1706414889,3.54,9.77,152.06,330.64,0.0,0.0,0.03,199.99,948.66,999.78,200.0,200.0,0.9478731401092417
1706414890,3.54,9.77,151.88,330.78,0.0,0.0,0.03,199.99,946.94,999.77,200.0,200.0,0.9384416447804566
1706414891,3.54,9.77,151.7,330.93,0.0,0.0,0.03,199.99,945.22,999.76,200.0,200.0,0.9670214477148172
1706414892,3.55,9.77,151.52,331.08,0.0,0.0,0.03,199.99,943.5,999.75,200.0,200.0,0.8749971899356709
1706414893,3.55,9.77,151.62,330.97,0.0,0.0,0.04,199.99,935.65,999.72,200.0,200.0,0.9865565767932698
1706414894,3.55,9.77,151.72,330.86,0.0,0.0,0.04,199.99,927.79,999.68,200.0,200.0,1.457125116002266
1706414895,3.55,9.77,151.82,330.76,0.0,0.0,0.05,199.99,919.94,999.65,200.0,200.0,0.9107065026731097
1706414896,3.56,9.77,151.91,330.65,0.0,0.0,0.05,199.99,912.09,999.62,200.0,200.0,0.9198592551896129
1706414897,3.56,9.77,152.01,330.54,0.0,0.0,0.06,199.99,904.23,999.59,200.0,200.0,0.9198592551896129
1706414898,3.56,9.77,152.1,330.51,0.0,0.0,0.06,199.99,904.19,999.59,200.0,200.0,0.9767401748383252
1706414899,3.57,9.77,152.2,330.49,0.0,0.0,0.06,199.99,904.15,999.59,200.0,200.0,0.9107065026731097
1706414900,3.57,9.77,152.29,330.46,0.0,0.0,0.06,199.99,904.11,999.59,200.0,200.0,1.0475618284737775
1706414901,3.58,9.77,152.38,330.43,0.0,0.0,0.06,199.99,904.0699999999999,999.59,200.0,200.0,1.5472287010603527
1706414902,3.58,9.77,152.47,330.4,0.0,0.0,0.06,199.99,904.03,999.59,200.0,200.0,0.8749971899356709
1706414903,3.58,9.77,152.38,330.43,0.0,0.0,0.06,199.99,904.06,999.59,200.0,200.0,1.0268187144767955
1706414904,3.57,9.77,152.3,330.45,0.0,0.0,0.06,199.99,904.1,999.59,200.0,200.0,0.8491371148405675
1706414905,3.57,9.77,152.21,330.47,0.0,0.0,0.06,199.99,904.13,999.59,200.0,200.0,0.8240413204672954
1706414906,3.57,9.77,152.13,330.5,0.0,0.0,0.06,199.99,904.17,999.59,200.0,200.0,0.8491371148405675
1706414907,3.57,9.77,152.04,330.52,0.0,0.0,0.06,199.99,904.2,999.59,200.0,200.0,0.9670214477148172
1706414908,3.57,9.77,151.91,330.7,0.0,0.0,0.06,199.99,904.21,999.59,200.0,200.0,0.7917301981301125
1706414909,3.57,9.77,151.78,330.88,0.0,0.0,0.06,199.99,904.23,999.58,200.0,200.0,0.8323230734222502
1706414910,3.57,9.77,151.65,331.06,0.0,0.0,0.06,199.99,904.24,999.58,200.0,200.0,0.8077242090719897
1706414911,3.57,9.77,151.52,331.24,0.0,0.0,0.06,199.99,904.25,999.58,200.0,200.0,0.7917301981301125
1706414912,3.58,9.77,151.4,331.42,0.0,0.0,0.06,199.99,904.26,999.58,200.0,200.0,0.7606860130213886
1706414913,3.58,9.77,151.55,331.3,0.0,0.0,0.06,199.99,904.26,999.58,200.0,200.0,0.7838523510329137
1706414914,3.58,9.77,151.71,331.17,0.0,0.0,0.06,199.99,904.25,999.59,200.0,200.0,1.0268187144767955
1706414915,3.58,9.77,151.86,331.05,0.0,0.0,0.06,199.99,904.24,999.59,200.0,200.0,0.9107065026731097
1706414916,3.58,9.77,152.02,330.92,0.0,0.0,0.06,199.99,904.23,999.59,200.0,200.0,0.9384416447804566
1706414917,3.58,9.77,152.18,330.8,0.0,0.0,0.06,199.99,904.22,999.59,200.0,200.0,0.8576710847220836
1706414918,3.57,9.77,152.01,330.78,0.0,0.0,0.06,199.99,904.2,999.59,200.0,200.0,0.9964716352280271
1706414919,3.56,9.77,151.85,330.76,0.0,0.0,0.06,199.99,904.1800000000001,999.59,200.0,200.0,0.8662908224268001
1706414920,3.55,9.77,151.69,330.73,0.0,0.0,0.06,199.99,904.16,999.59,200.0,200.0,1.2049829239763552
1706414921,3.55,9.77,151.53,330.71,0.0,0.0,0.06,199.99,904.14,999.59,200.0,200.0,1.3184613277188386
1706414922,3.54,9.77,151.37,330.69,0.0,0.0,0.06,199.99,904.12,999.59,200.0,200.0,0.8837910578927018
1706414923,3.54,9.77,151.55,330.62,0.0,0.0,0.06,199.99,904.1,999.59,200.0,200.0,0.9573994235419346
1706414924,3.55,9.77,151.74,330.56,0.0,0.0,0.06,199.99,904.09,999.59,200.0,200.0,1.2416801173480012
1706414925,3.55,9.77,151.92,330.49,0.0,0.0,0.06,199.99,904.08,999.59,200.0,200.0,0.9384416447804566
1706414926,3.55,9.77,152.11,330.42,0.0,0.0,0.06,199.99,904.0699999999999,999.59,200.0,200.0,0.8749971899356709
1706414927,3.56,9.77,152.29,330.35,0.0,0.0,0.06,199.99,904.06,999.59,200.0,200.0,0.8749971899356709
1706414928,3.56,9.77,152.07,330.62,0.0,0.0,0.06,199.99,904.08,999.59,200.0,200.0,0.9198592551896129
1706414929,3.56,9.77,151.85,330.88,0.0,0.0,0.06,199.99,904.1,999.59,200.0,200.0,1.192993143553377
1706414930,3.56,9.77,151.63,331.15,0.0,0.0,0.06,199.99,904.12,999.59,200.0,200.0,0.9964716352280271
1706414931,3.56,9.77,151.42,331.41,0.0,0.0,0.06,199.99,904.14,999.59,200.0,200.0,0.9865565767932698
1706414932,3.56,9.77,151.2,331.68,0.0,0.0,0.06,199.99,904.16,999.59,200.0,200.0,1.157734867715369
1706414933,3.56,9.77,151.31,331.51,0.0,0.0,0.06,199.99,904.16,999.59,200.0,200.0,0.9865565767932698
1706414934,3.55,9.77,151.42,331.33,0.0,0.0,0.06,199.99,904.16,999.59,200.0,200.0,0.9670214477148172
1706414935,3.54,9.77,151.53,331.16,0.0,0.0,0.06,199.99,904.16,999.59,200.0,200.0,0.8926733056920172
1706414936,3.54,9.77,151.64,330.99,0.0,0.0,0.06,199.99,904.16,999.59,200.0,200.0,1.4426264788497807
1706414937,3.53,9.77,151.75,330.82,0.0,0.0,0.06,199.99,904.16,999.59,200.0,200.0,0.9964716352280271
1706414938,3.53,9.77,151.8,330.74,0.0,0.0,0.06,199.99,904.19,999.59,200.0,200.0,1.006486341656703
1706414939,3.54,9.77,151.86,330.65,0.0,0.0,0.06,199.99,904.22,999.59,200.0,200.0,1.0903136377081863
1706414940,3.54,9.77,151.92,330.57,0.0,0.0,0.06,199.99,904.25,999.59,200.0,200.0,1.1012714719413006
1706414941,3.55,9.77,151.97,330.49,0.0,0.0,0.06,199.99,904.28,999.59,200.0,200.0,0.9964716352280271
1706414942,3.55,9.77,152.03,330.41,0.0,0.0,0.06,199.99,904.31,999.59,200.0,200.0,0.840688059378152
1706414943,3.55,9.77,151.98,330.42,0.0,0.0,0.06,199.99,904.26,999.59,200.0,200.0,1.457125116002266
1706414944,3.55,9.77,151.94,330.44,0.0,0.0,0.06,199.99,904.21,999.59,200.0,200.0,0.9767401748383252
1706414945,3.55,9.77,151.89,330.46,0.0,0.0,0.06,199.99,904.16,999.59,200.0,200.0,0.9198592551896129
1706414946,3.55,9.77,151.85,330.47,0.0,0.0,0.06,199.99,904.11,999.59,200.0,200.0,1.3184613277188386
1706414947,3.55,9.77,151.8,330.49,0.0,0.0,0.05,199.99,904.06,999.59,200.0,200.0,0.8491371148405675
1706414948,3.56,9.77,151.72,330.59,0.0,0.0,0.06,199.99,904.08,999.59,200.0,200.0,0.9670214477148172
1706414949,3.56,9.77,151.63,330.68,0.0,0.0,0.06,199.99,904.1,999.59,200.0,200.0,0.9384416447804566
1706414950,3.57,9.77,151.55,330.78,0.0,0.0,0.06,199.99,904.12,999.59,200.0,200.0,0.9107065026731097
1706414951,3.57,9.77,151.46,330.87,0.0,0.0,0.06,199.99,904.14,999.59,200.0,200.0,0.8576710847220836
1706414952,3.58,9.77,151.38,330.97,0.0,0.0,0.06,199.99,904.16,999.58,200.0,200.0,1.0580899998809357
1706414953,3.65,9.77,151.43,330.94,0.0,0.0,0.06,199.99,904.17,999.58,200.0,200.0,0.7092589374300383
1706414954,3.73,9.77,151.49,330.91,0.0,0.0,0.06,199.99,904.1800000000001,999.58,200.0,200.0,0.7996872189069016
1706414955,3.81,9.77,151.55,330.88,0.0,0.0,0.06,199.99,904.19,999.58,200.0,200.0,0.7838523510329137
1706414956,3.88,9.77,151.61,330.84,0.0,0.0,0.05,199.99,904.2,999.58,200.0,200.0,0.7235869183920781
1706414957,3.96,9.77,151.67,330.81,0.0,0.0,0.05,199.99,904.21,999.58,200.0,200.0,0.6613086499728273
1706414958,4.02,9.77,151.62,330.93,0.0,0.0,0.05,199.99,904.21,999.58,200.0,200.0,0.7996872189069016
1706414959,4.09,9.77,151.56,331.04,0.0,0.0,0.05,199.99,904.21,999.58,200.0,200.0,0.9016448215657986
1706414960,4.15,9.77,151.51,331.16,0.0,0.0,0.05,199.99,904.22,999.58,200.0,200.0,0.9291039943981869
1706414961,4.21,9.77,151.45,331.27,0.0,0.0,0.05,199.99,904.22,999.58,200.0,200.0,0.8749971899356709
1706414962,4.28,9.77,151.4,331.39,0.0,0.0,0.05,199.99,904.22,999.58,200.0,200.0,0.8323230734222502
1706414963,4.14,9.77,151.58,331.12,0.0,0.0,0.05,199.99,904.19,999.58,200.0,200.0,0.8837910578927018
1706414964,4.0,9.77,151.77,330.86,0.0,0.0,0.05,199.99,904.17,999.59,200.0,200.0,0.840688059378152
1706414965,3.86,9.77,151.96,330.59,0.0,0.0,0.06,199.99,904.14,999.59,200.0,200.0,0.9198592551896129
1706414966,3.72,9.77,152.14,330.33,0.0,0.0,0.06,199.99,904.11,999.59,200.0,200.0,1.1012714719413006
1706414967,3.58,9.77,152.33,330.06,0.0,0.0,0.06,199.99,904.08,999.59,200.0,200.0,0.7996872189069016
1706414968,3.56,9.77,152.12,330.3,0.0,0.0,0.06,199.99,904.14,999.59,200.0,200.0,1.037138414122438
1706414969,3.54,9.77,151.91,330.54,0.0,0.0,0.06,199.99,904.19,999.59,200.0,200.0,0.9291039943981869
1706414970,3.52,9.77,151.7,330.77,0.0,0.0,0.06,199.99,904.24,999.59,200.0,200.0,0.9107065026731097
1706414971,3.51,9.77,151.48,331.01,0.0,0.0,0.06,199.99,904.29,999.59,200.0,200.0,0.8749971899356709
1706414972,3.49,9.77,151.27,331.25,0.0,0.0,0.06,199.99,904.34,999.59,200.0,200.0,0.9107065026731097
1706414973,3.49,9.77,151.29,331.19,0.0,0.0,0.06,199.99,904.28,999.59,200.0,200.0,0.9384416447804566
